OrderID,Amount
38679,62.41
38680,198.95
38681,967.95
38682,217.77
38683,166.15
38684,294.77
38685,778.16
38686,122.38
38687,330.34
38688,541.67
38689,230.1
38690,543.91
38691,998.87
38692,870.29
38693,968.03
38694,68.59
38695,994.74
38696,361.09
38697,508.24
38698,713.82
38699,302.75
38700,42.35
38701,197.62
38702,797.58
38703,977.67
38704,712.03
38705,971.51
38706,886.64
38707,288.46
38708,927.01
38709,407.34
38710,646.92
38711,155.7
38712,47.43
38713,844.04
38714,401.68
38715,528.06
38716,768.87
38717,700.38
38718,331.4
38719,116.74
38720,204.2
38721,649.17
38722,449.13
38723,873.24
38724,883.44
38725,185.97
38726,338.54
38727,621.38
38728,459.62
38729,993.84
38730,876.49
38731,158.48
38732,30.67
38733,485.79
38734,257.22
38735,393.41
38736,488.57
38737,184.61
38738,191.61
38739,319.5
38740,337.32
38741,810.57
38742,548.81
38743,436.92
38744,536.86
38745,438.7
38746,306.62
38747,25.48
38748,804.3
38749,355.97
38750,201.89
38751,446.87
38752,236.4
38753,732.66
38754,183.14
38755,962.25
38756,632.15
38757,793.16
38758,117.12
38759,687.96
38760,72.79
38761,93.2
38762,830.09
38763,776.58
38764,587.94
38765,605.5
38766,672.19
38767,45.36
38768,819.87
38769,294.24
38770,901.45
38771,515.91
38772,121.79
38773,388.96
38774,273.0
38775,112.12
38776,785.73
38777,397.79
38778,766.82
38779,55.01
38780,625.46
38781,631.66
38782,647.94
38783,528.08
38784,289.9
38785,548.97
38786,110.14
38787,762.35
38788,776.72
38789,606.34
38790,288.88
38791,972.44
38792,620.91
38793,188.01
38794,985.37
38795,583.56
38796,876.2
38797,165.59
38798,302.08
38799,722.13
38800,162.39
38801,971.85
38802,970.94
38803,281.54
38804,73.39
38805,949.66
38806,87.5
38807,486.37
38808,244.22
38809,723.02
38810,147.0
38811,695.65
38812,568.01
38813,56.69
38814,408.76
38815,745.62
38816,435.15
38817,205.43
38818,697.76
38819,48.9
38820,676.15
38821,606.97
38822,962.84
38823,955.9
38824,98.89
38825,658.16
38826,64.68
38827,301.15
38828,590.72
38829,423.03
38830,20.97
38831,873.11
38832,849.24
38833,301.93
38834,742.15
38835,842.79
38836,255.56
38837,268.41
38838,788.27
38839,662.73
38840,292.62
38841,186.72
38842,92.06
38843,510.17
38844,352.05
38845,590.84
38846,846.14
38847,672.84
38848,520.53
38849,893.09
38850,422.76
38851,935.96
38852,637.21
38853,138.62
38854,58.29
38855,753.49
38856,791.98
38857,474.62
38858,712.01
38859,75.57
38860,931.6
38861,888.13
38862,922.72
38863,996.0
38864,564.87
38865,652.89
38866,119.95
38867,403.18
38868,311.65
38869,865.71
38870,142.62
38871,169.3
38872,137.83
38873,287.03
38874,975.45
38875,49.28
38876,839.95
38877,501.57
38878,637.32
38879,536.73
38880,231.45
38881,413.73
38882,140.34
38883,431.1
38884,328.46
38885,292.97
38886,171.12
38887,259.1
38888,305.96
38889,218.83
38890,908.28
38891,774.58
38892,28.55
38893,189.84
38894,330.71
38895,780.67
38896,431.31
38897,326.33
38898,408.66
38899,434.27
38900,500.56
38901,895.54
38902,532.04
38903,515.15
38904,332.0
38905,463.11
38906,946.09
38907,274.79
38908,124.86
38909,112.6
38910,267.82
38911,903.07
38912,108.74
38913,55.42
38914,90.03
38915,911.43
38916,653.11
38917,637.42
38918,418.41
38919,876.0
38920,491.27
38921,19.1
38922,633.61
38923,705.57
38924,671.01
38925,456.08
38926,120.39
38927,998.38
38928,522.54
38929,918.46
38930,36.46
38931,222.89
38932,792.76
38933,254.62
38934,520.76
38935,81.2
38936,298.68
38937,671.31
38938,795.69
38939,561.08
38940,499.26
38941,457.68
38942,528.82
38943,910.34
38944,598.43
38945,685.95
38946,520.75
38947,632.01
38948,852.07
38949,394.2
38950,678.52
38951,465.61
38952,580.82
38953,211.68
38954,475.04
38955,107.54
38956,891.47
38957,405.02
38958,544.73
38959,881.72
38960,822.29
38961,222.56
38962,742.65
38963,764.33
38964,479.57
38965,995.48
38966,940.39
38967,702.43
38968,186.79
38969,215.11
38970,77.04
38971,110.98
38972,820.66
38973,699.36
38974,213.87
38975,693.37
38976,647.43
38977,597.93
38978,54.19
38979,854.86
38980,382.53
38981,909.03
38982,820.83
38983,163.18
38984,40.61
38985,134.28
38986,419.41
38987,159.07
38988,853.35
38989,491.87
38990,161.75
38991,764.31
38992,157.13
38993,378.06
38994,129.31
38995,280.18
38996,976.82
38997,555.18
38998,187.01
38999,548.55
39000,350.54
39001,415.36
39002,141.14
39003,424.21
39004,663.85
39005,638.97
39006,600.94
39007,350.57
39008,485.3
39009,680.19
39010,383.23
39011,524.32
39012,916.82
39013,272.37
39014,79.5
39015,369.86
39016,201.27
39017,571.93
39018,80.99
39019,574.73
39020,68.61
39021,936.52
39022,838.05
39023,582.95
39024,627.81
39025,803.6
39026,446.87
39027,269.36
39028,131.92
39029,101.39
39030,923.69
39031,638.72
39032,392.36
39033,481.95
39034,351.95
39035,202.89
39036,580.87
39037,227.57
39038,891.0
39039,849.2
39040,660.56
39041,583.18
39042,151.05
39043,371.13
39044,230.13
39045,254.35
39046,863.06
39047,105.08
39048,861.21
39049,914.51
39050,736.0
39051,553.81
39052,325.91
39053,829.51
39054,189.04
39055,52.26
39056,801.23
39057,906.13
39058,917.67
39059,790.51
39060,72.64
39061,437.79
39062,501.37
39063,398.12
39064,320.78
39065,908.97
39066,153.8
39067,517.43
39068,133.32
39069,607.32
39070,571.49
39071,666.69
39072,181.63
39073,89.56
39074,766.01
39075,288.87
39076,984.39
39077,943.07
39078,410.51
39079,257.89
39080,977.92
39081,700.85
39082,233.44
39083,95.7
39084,188.19
39085,580.0
39086,948.77
39087,776.04
39088,853.56
39089,45.24
39090,386.53
39091,499.97
39092,642.98
39093,460.24
39094,260.15
39095,931.08
39096,56.51
39097,338.07
39098,747.6
39099,264.02
39100,237.31
39101,891.28
39102,380.79
39103,965.49
39104,453.89
39105,625.68
39106,583.97
39107,178.52
39108,401.11
39109,45.1
39110,204.69
39111,156.09
39112,120.42
39113,285.32
39114,244.42
39115,350.47
39116,374.47
39117,406.17
39118,827.53
39119,646.87
39120,459.53
39121,769.02
39122,823.84
39123,166.69
39124,699.23
39125,958.15
39126,98.59
39127,136.07
39128,227.49
39129,751.13
39130,37.42
39131,535.19
39132,105.75
39133,192.3
39134,926.69
39135,93.68
39136,62.05
39137,956.47
39138,445.04
39139,716.9
39140,370.56
39141,423.17
39142,595.99
39143,847.91
39144,205.19
39145,405.88
39146,608.53
39147,436.17
39148,984.04
39149,471.32
39150,839.71
39151,840.45
39152,12.6
39153,80.29
39154,450.77
39155,869.95
39156,714.03
39157,149.74
39158,971.54
39159,413.64
39160,54.67
39161,641.39
39162,304.25
39163,122.17
39164,711.75
39165,293.51
39166,584.1
39167,554.3
39168,759.94
39169,671.94
39170,308.71
39171,852.8
39172,587.78
39173,518.29
39174,620.55
39175,21.78
39176,287.77
39177,941.16
39178,652.02
39179,151.45
39180,760.82
39181,660.52
39182,728.23
39183,102.2
39184,324.02
39185,558.5
39186,354.57
39187,46.38
39188,528.23
39189,513.16
39190,728.76
39191,810.86
39192,908.35
39193,759.6
39194,290.12
39195,576.82
39196,970.38
39197,592.34
39198,56.56
39199,391.02
39200,355.74
39201,289.88
39202,629.51
39203,831.07
39204,537.63
39205,604.12
39206,684.05
39207,120.16
39208,726.13
39209,339.79
39210,284.84
39211,175.52
39212,552.65
39213,796.85
39214,932.08
39215,263.72
39216,363.88
39217,322.04
39218,254.74
39219,218.29
39220,902.29
39221,776.54
39222,405.1
39223,524.84
39224,994.31
39225,706.06
39226,796.19
39227,291.95
39228,727.52
39229,11.67
39230,345.9
39231,972.6
39232,849.7
39233,940.76
39234,922.9
39235,988.12
39236,968.45
39237,616.57
39238,223.61
39239,196.17
39240,888.27
39241,364.43
39242,384.99
39243,879.56
39244,467.36
39245,907.24
39246,26.33
39247,461.58
39248,381.55
39249,849.33
39250,497.94
39251,807.42
39252,310.47
39253,919.31
39254,786.47
39255,649.99
39256,202.21
39257,154.63
39258,780.26
39259,685.07
39260,38.68
39261,783.63
39262,492.41
39263,815.18
39264,994.69
39265,761.45
39266,304.78
39267,772.77
39268,953.64
39269,591.12
39270,293.6
39271,718.01
39272,628.23
39273,820.06
39274,64.78
39275,195.85
39276,368.24
39277,658.8
39278,664.46
39279,406.1
39280,193.72
39281,302.83
39282,737.44
39283,577.3
39284,493.87
39285,488.7
39286,84.28
39287,793.38
39288,689.06
39289,211.53
39290,535.44
39291,51.93
39292,646.42
39293,268.25
39294,604.63
39295,659.34
39296,316.76
39297,483.15
39298,616.87
39299,827.98
39300,649.74
39301,903.45
39302,542.57
39303,100.17
39304,522.19
39305,363.67
39306,83.68
39307,857.14
39308,563.41
39309,756.34
39310,723.3
39311,986.78
39312,833.01
39313,137.73
39314,930.64
39315,174.89
39316,63.82
39317,811.11
39318,687.38
39319,600.63
39320,813.77
39321,67.66
39322,901.77
39323,668.48
39324,574.25
39325,771.06
39326,912.69
39327,476.8
39328,874.45
39329,812.71
39330,579.81
39331,953.92
39332,570.52
39333,49.7
39334,662.7
39335,895.71
39336,856.32
39337,329.08
39338,636.71
39339,899.44
39340,745.62
39341,714.39
39342,155.87
39343,628.43
39344,664.36
39345,966.53
39346,975.64
39347,658.74
39348,692.55
39349,111.05
39350,276.13
39351,213.03
39352,459.44
39353,558.31
39354,635.66
39355,499.05
39356,137.17
39357,360.3
39358,130.47
39359,460.64
39360,816.44
39361,671.55
39362,138.73
39363,496.66
39364,553.04
39365,589.56
39366,318.42
39367,881.78
39368,425.9
39369,109.39
39370,645.01
39371,936.29
39372,199.75
39373,948.9
39374,629.52
39375,655.24
39376,232.08
39377,315.27
39378,138.34
39379,907.1
39380,537.17
39381,957.35
39382,402.89
39383,730.52
39384,609.67
39385,36.0
39386,547.8
39387,229.58
39388,459.27
39389,461.36
39390,144.24
39391,383.95
39392,223.31
39393,258.69
39394,602.04
39395,935.52
39396,399.23
39397,91.81
39398,894.44
39399,460.57
39400,366.22
39401,476.23
39402,973.26
39403,799.54
39404,990.38
39405,300.18
39406,795.68
39407,117.29
39408,817.97
39409,636.7
39410,894.93
39411,281.08
39412,999.45
39413,565.42
39414,859.57
39415,775.83
39416,35.66
39417,378.06
39418,914.41
39419,989.59
39420,705.28
39421,600.72
39422,67.48
39423,450.65
39424,661.1
39425,522.91
39426,899.02
39427,22.37
39428,906.98
39429,52.07
39430,700.34
39431,297.59
39432,837.2
39433,882.1
39434,526.06
39435,362.56
39436,549.92
39437,333.47
39438,583.92
39439,335.11
39440,958.23
39441,31.68
39442,781.31
39443,548.97
39444,432.64
39445,418.41
39446,315.3
39447,554.04
39448,765.75
39449,55.92
39450,278.96
39451,584.69
39452,286.15
39453,669.08
39454,575.48
39455,17.56
39456,301.41
39457,942.1
39458,828.37
39459,962.05
39460,782.51
39461,919.34
39462,848.13
39463,791.73
39464,535.98
39465,894.43
39466,364.65
39467,303.65
39468,610.48
39469,746.72
39470,699.33
39471,964.27
39472,21.84
39473,821.63
39474,260.32
39475,329.62
39476,766.23
39477,542.33
39478,29.34
39479,895.2
39480,550.39
39481,604.96
39482,23.39
39483,54.47
39484,896.98
39485,907.88
39486,53.24
39487,866.88
39488,336.31
39489,268.81
39490,355.53
39491,748.69
39492,523.62
39493,17.24
39494,437.64
39495,519.86
39496,216.93
39497,871.43
39498,477.59
39499,596.58
39500,873.76
39501,291.64
39502,821.73
39503,921.67
39504,574.06
39505,55.95
39506,197.82
39507,942.46
39508,723.5
39509,395.11
39510,544.35
39511,915.79
39512,208.2
39513,29.34
39514,740.25
39515,62.18
39516,510.02
39517,20.57
39518,644.39
39519,171.42
39520,381.37
39521,599.08
39522,380.79
39523,529.0
39524,967.01
39525,518.36
39526,297.08
39527,919.24
39528,933.78
39529,889.7
39530,838.4
39531,498.77
39532,261.53
39533,931.28
39534,475.3
39535,234.69
39536,449.28
39537,942.57
39538,614.49
39539,530.3
39540,186.07
39541,583.63
39542,332.82
39543,402.19
39544,373.17
39545,743.28
39546,461.97
39547,917.97
39548,876.07
39549,221.21
39550,219.41
39551,254.09
39552,347.31
39553,569.09
39554,204.6
39555,494.0
39556,824.02
39557,550.46
39558,130.92
39559,231.95
39560,652.97
39561,554.52
39562,431.88
39563,676.71
39564,935.74
39565,936.06
39566,592.53
39567,836.64
39568,821.06
39569,497.83
39570,387.71
39571,776.83
39572,676.49
39573,465.77
39574,971.7
39575,921.29
39576,760.24
39577,445.11
39578,564.71
39579,510.44
39580,900.96
39581,200.57
39582,891.98
39583,773.78
39584,680.23
39585,344.75
39586,574.31
39587,672.98
39588,778.94
39589,486.68
39590,645.51
39591,281.8
39592,450.56
39593,939.52
39594,209.75
39595,718.53
39596,191.9
39597,219.04
39598,282.68
39599,70.19
39600,496.71
39601,440.27
39602,896.85
39603,758.32
39604,720.21
39605,519.64
39606,576.11
39607,413.54
39608,246.25
39609,743.26
39610,586.94
39611,716.9
39612,931.74
39613,549.67
39614,223.62
39615,316.1
39616,488.71
39617,526.72
39618,703.06
39619,620.57
39620,627.72
39621,973.93
39622,291.14
39623,637.53
39624,838.39
39625,277.42
39626,82.81
39627,93.01
39628,458.17
39629,626.2
39630,539.07
39631,952.32
39632,330.03
39633,457.3
39634,359.9
39635,965.5
39636,971.41
39637,497.0
39638,466.76
39639,449.26
39640,261.11
39641,790.62
39642,26.13
39643,417.28
39644,999.89
39645,565.79
39646,385.99
39647,90.81
39648,576.04
39649,197.4
39650,472.01
39651,375.44
39652,245.31
39653,506.33
39654,867.49
39655,850.45
39656,844.06
39657,426.69
39658,728.99
39659,931.76
39660,220.59
39661,646.82
39662,363.43
39663,933.87
39664,333.39
39665,942.38
39666,355.66
39667,661.45
39668,330.62
39669,980.24
39670,679.91
39671,791.78
39672,140.83
39673,536.94
39674,422.85
39675,324.87
39676,593.97
39677,645.97
39678,959.34
39679,901.04
39680,444.58
39681,526.48
39682,62.73
39683,764.68
39684,498.23
39685,377.23
39686,211.94
39687,987.4
39688,786.78
39689,414.82
39690,363.46
39691,91.0
39692,683.07
39693,393.83
39694,334.99
39695,670.64
39696,757.29
39697,921.66
39698,813.7
39699,940.54
39700,605.16
39701,840.72
39702,13.44
39703,227.67
39704,978.01
39705,587.66
39706,143.09
39707,413.73
39708,910.86
39709,850.9
39710,757.04
39711,999.11
39712,377.58
39713,964.44
39714,414.75
39715,125.73
39716,990.88
39717,659.22
39718,716.9
39719,19.53
39720,958.85
39721,210.99
39722,377.46
39723,76.71
39724,647.68
39725,134.57
39726,969.19
39727,42.62
39728,794.51
39729,506.5
39730,691.38
39731,934.6
39732,410.71
39733,743.76
39734,382.42
39735,687.53
39736,356.15
39737,509.45
39738,870.43
39739,673.16
39740,66.77
39741,383.3
39742,687.94
39743,529.96
39744,381.69
39745,58.8
39746,158.74
39747,459.8
39748,778.89
39749,56.95
39750,712.44
39751,618.91
39752,281.4
39753,378.3
39754,329.62
39755,152.57
39756,799.24
39757,348.91
39758,50.69
39759,185.85
39760,111.66
39761,349.83
39762,36.05
39763,533.92
39764,118.49
39765,838.51
39766,643.31
39767,223.39
39768,388.58
39769,363.98
39770,879.1
39771,382.77
39772,219.29
39773,722.2
39774,434.94
39775,696.45
39776,99.75
39777,342.83
39778,445.67
39779,601.44
39780,497.7
39781,648.15
39782,639.59
39783,571.55
39784,594.47
39785,796.63
39786,232.55
39787,385.37
39788,977.04
39789,843.58
39790,859.45
39791,522.87
39792,136.5
39793,640.86
39794,336.03
39795,304.92
39796,848.45
39797,930.77
39798,268.66
39799,445.67
39800,280.9
39801,539.74
39802,470.36
39803,530.65
39804,327.85
39805,717.05
39806,142.11
39807,24.23
39808,517.21
39809,927.54
39810,647.79
39811,403.75
39812,906.83
39813,750.21
39814,95.03
39815,779.66
39816,49.18
39817,839.96
39818,578.12
39819,256.09
39820,654.37
39821,493.83
39822,441.66
39823,419.15
39824,931.2
39825,199.4
39826,343.18
39827,244.39
39828,112.06
39829,495.66
39830,553.58
39831,437.85
39832,857.65
39833,876.44
39834,187.58
39835,998.82
39836,786.8
39837,961.04
39838,545.04
39839,839.21
39840,266.64
39841,574.73
39842,693.75
39843,270.3
39844,70.44
39845,604.35
39846,286.33
39847,64.19
39848,553.73
39849,429.51
39850,637.99
39851,83.1
39852,402.74
39853,538.04
39854,601.48
39855,604.42
39856,689.23
39857,640.42
39858,85.73
39859,564.6
39860,992.69
39861,838.05
39862,691.71
39863,870.52
39864,268.58
39865,462.96
39866,618.49
39867,39.83
39868,539.54
39869,259.97
39870,193.27
39871,780.45
39872,218.08
39873,832.77
39874,555.52
39875,552.38
39876,41.25
39877,375.6
39878,147.58
39879,164.93
39880,400.23
39881,340.87
39882,782.89
39883,634.11
39884,483.98
39885,338.74
39886,606.03
39887,374.27
39888,30.51
39889,46.8
39890,320.65
39891,34.05
39892,415.19
39893,45.45
39894,485.81
39895,643.38
39896,951.63
39897,624.82
39898,676.92
39899,788.43
39900,907.6
39901,964.25
39902,37.93
39903,970.65
39904,956.29
39905,787.63
39906,932.69
39907,746.37
39908,274.31
39909,259.33
39910,298.45
39911,148.29
39912,885.8
39913,750.2
39914,576.1
39915,812.16
39916,284.82
39917,732.37
39918,520.22
39919,447.34
39920,818.16
39921,723.77
39922,132.61
39923,683.8
39924,854.14
39925,321.89
39926,652.85
39927,380.29
39928,748.42
39929,784.74
39930,897.95
39931,422.14
39932,430.56
39933,793.21
39934,617.1
39935,628.24
39936,262.78
39937,640.73
39938,785.7
39939,312.15
39940,799.21
39941,371.49
39942,633.89
39943,968.97
39944,314.93
39945,997.28
39946,319.14
39947,839.33
39948,11.72
39949,183.82
39950,249.26
39951,533.76
39952,986.55
39953,623.13
39954,321.81
39955,753.16
39956,970.77
39957,326.75
39958,17.09
39959,915.94
39960,934.11
39961,732.89
39962,600.86
39963,361.8
39964,165.39
39965,484.71
39966,840.1
39967,991.58
39968,345.43
39969,422.28
39970,94.71
39971,906.41
39972,674.58
39973,760.71
39974,672.54
39975,243.27
39976,485.7
39977,94.95
39978,963.56
39979,170.22
39980,523.87
39981,557.68
39982,575.31
39983,926.03
39984,889.55
39985,841.56
39986,521.43
39987,19.11
39988,712.66
39989,217.64
39990,814.44
39991,898.63
39992,76.68
39993,633.43
39994,373.55
39995,572.18
39996,44.6
39997,75.76
39998,410.71
39999,691.33
40000,327.48
40001,974.25
40002,284.97
40003,494.53
40004,82.17
40005,988.61
40006,460.86
40007,764.19
40008,993.01
40009,525.98
40010,500.49
40011,779.83
40012,98.56
40013,839.7
40014,514.7
40015,450.51
40016,880.15
40017,221.49
40018,108.06
40019,666.4
40020,737.92
40021,580.31
40022,35.85
40023,496.98
40024,782.26
40025,280.05
40026,838.69
40027,754.69
40028,655.34
40029,548.77
40030,666.43
40031,839.35
40032,332.92
40033,278.67
40034,114.37
40035,530.1
40036,961.22
40037,920.19
40038,803.42
40039,118.18
40040,756.2
40041,825.52
40042,188.52
40043,918.23
40044,137.59
40045,845.62
40046,666.22
40047,549.89
40048,981.04
40049,127.97
40050,212.49
40051,447.77
40052,843.69
40053,253.25
40054,365.13
40055,959.19
40056,392.31
40057,317.3
40058,183.06
40059,725.23
40060,208.31
40061,16.69
40062,156.58
40063,643.99
40064,754.11
40065,733.55
40066,747.53
40067,330.13
40068,801.37
40069,970.45
40070,131.61
40071,372.72
40072,133.63
40073,588.4
40074,878.64
40075,224.3
40076,346.22
40077,206.31
40078,734.51
40079,687.58
40080,852.02
40081,515.85
40082,26.77
40083,605.67
40084,834.63
40085,273.37
40086,669.02
40087,36.68
40088,640.39
40089,237.02
40090,429.24
40091,147.72
40092,177.36
40093,717.46
40094,41.41
40095,372.1
40096,295.65
40097,927.17
40098,159.3
40099,303.26
40100,972.33
40101,891.31
40102,546.91
40103,308.18
40104,86.28
40105,485.76
40106,796.49
40107,158.37
40108,813.64
40109,572.5
40110,474.47
40111,814.9
40112,926.39
40113,643.47
40114,570.69
40115,771.49
40116,891.14
40117,187.38
40118,219.3
40119,283.27
40120,100.24
40121,607.8
40122,245.69
40123,476.49
40124,706.33
40125,401.13
40126,206.49
40127,779.27
40128,481.19
40129,350.61
40130,651.0
40131,246.18
40132,71.6
40133,770.55
40134,509.96
40135,559.61
40136,651.39
40137,173.15
40138,241.02
40139,78.14
40140,128.98
40141,489.18
40142,922.56
40143,227.37
40144,850.38
40145,627.28
40146,765.03
40147,839.21
40148,260.6
40149,365.25
40150,699.14
40151,420.7
40152,546.69
40153,601.33
40154,168.32
40155,932.8
40156,298.8
40157,119.72
40158,869.08
40159,120.54
40160,296.98
40161,121.46
40162,530.22
40163,98.2
40164,731.31
40165,385.76
40166,600.1
40167,631.23
40168,292.53
40169,273.59
40170,788.03
40171,429.41
40172,876.05
40173,79.6
40174,555.21
40175,584.54
40176,262.04
40177,33.02
40178,190.86
40179,856.43
40180,953.58
40181,763.24
40182,388.87
40183,503.59
40184,46.19
40185,622.32
40186,559.5
40187,325.62
40188,245.71
40189,669.42
40190,15.93
40191,180.23
40192,844.45
40193,821.13
40194,370.5
40195,491.36
40196,769.35
40197,100.86
40198,728.35
40199,724.76
40200,312.02
40201,981.4
40202,395.46
40203,776.32
40204,722.38
40205,199.03
40206,256.77
40207,153.56
40208,144.58
40209,212.24
40210,205.17
40211,218.77
40212,413.72
40213,616.62
40214,378.89
40215,372.51
40216,889.42
40217,263.6
40218,286.46
40219,747.04
40220,661.09
40221,163.18
40222,764.52
40223,421.93
40224,556.88
40225,140.19
40226,313.06
40227,426.65
40228,600.67
40229,773.13
40230,557.6
40231,401.94
40232,65.96
40233,565.93
40234,191.33
40235,545.74
40236,734.92
40237,726.56
40238,366.34
40239,389.23
40240,338.78
40241,825.88
40242,385.79
40243,786.78
40244,707.14
40245,336.02
40246,762.54
40247,381.36
40248,183.12
40249,389.95
40250,130.57
40251,974.19
40252,172.01
40253,979.62
40254,57.28
40255,938.07
40256,699.57
40257,35.85
40258,767.57
40259,904.13
40260,667.91
40261,819.5
40262,194.48
40263,336.61
40264,529.88
40265,97.84
40266,287.23
40267,65.06
40268,376.74
40269,957.11
40270,780.26
40271,326.62
40272,354.21
40273,785.91
40274,385.6
40275,958.31
40276,87.66
40277,154.5
40278,961.68
40279,119.93
40280,556.64
40281,51.3
40282,89.79
40283,137.32
40284,621.72
40285,288.63
40286,183.65
40287,358.39
40288,91.91
40289,784.75
40290,691.24
40291,584.81
40292,195.2
40293,532.85
40294,357.05
40295,497.2
40296,984.47
40297,988.94
40298,706.01
40299,330.22
40300,222.9
40301,522.57
40302,503.65
40303,457.2
40304,10.68
40305,260.13
40306,99.03
40307,526.12
40308,239.86
40309,397.25
40310,381.77
40311,732.26
40312,262.4
40313,662.82
40314,987.38
40315,74.57
40316,360.04
40317,706.97
40318,720.35
40319,676.13
40320,16.38
40321,694.57
40322,177.18
40323,606.83
40324,992.32
40325,974.86
40326,110.7
40327,700.6
40328,970.5
40329,97.3
40330,313.65
40331,227.83
40332,368.68
40333,362.6
40334,725.82
40335,760.11
40336,136.4
40337,742.48
40338,195.02
40339,138.55
40340,393.3
40341,533.6
40342,955.24
40343,201.09
40344,656.12
40345,570.73
40346,86.96
40347,237.0
40348,462.41
40349,667.58
40350,760.64
40351,387.13
40352,553.33
40353,838.8
40354,462.71
40355,153.44
40356,194.88
40357,699.69
40358,207.63
40359,653.31
40360,780.17
40361,935.51
40362,879.95
40363,355.65
40364,681.75
40365,879.09
40366,464.39
40367,128.26
40368,702.1
40369,362.51
40370,205.57
40371,259.81
40372,84.98
40373,112.74
40374,543.61
40375,806.46
40376,387.28
40377,813.02
40378,147.63
40379,646.11
40380,243.99
40381,400.8
40382,189.91
40383,376.64
40384,830.51
40385,591.87
40386,718.79
40387,450.59
40388,40.66
40389,437.88
40390,321.23
40391,253.96
40392,269.18
40393,394.23
40394,525.27
40395,575.74
40396,688.22
40397,331.76
40398,783.55
40399,957.06
40400,576.52
40401,851.62
40402,528.02
40403,47.92
40404,627.74
40405,683.81
40406,253.25
40407,557.72
40408,432.82
40409,39.1
40410,218.03
40411,677.25
40412,814.19
40413,854.44
40414,892.5
40415,901.79
40416,947.97
40417,620.0
40418,574.39
40419,744.24
40420,474.94
40421,681.85
40422,399.05
40423,871.47
40424,743.33
40425,800.64
40426,224.8
40427,413.57
40428,306.97
40429,917.38
40430,471.24
40431,430.44
40432,86.8
40433,589.26
40434,495.27
40435,443.88
40436,342.09
40437,953.36
40438,285.78
40439,808.22
40440,909.91
40441,426.87
40442,305.02
40443,824.86
40444,811.87
40445,990.29
40446,873.04
40447,433.18
40448,413.04
40449,473.49
40450,708.13
40451,210.09
40452,18.68
40453,894.34
40454,364.47
40455,765.56
40456,747.99
40457,472.44
40458,716.95
40459,252.49
40460,908.47
40461,465.6
40462,466.69
40463,802.23
40464,301.15
40465,189.22
40466,480.99
40467,639.94
40468,271.85
40469,961.51
40470,193.53
40471,590.17
40472,544.7
40473,239.38
40474,387.22
40475,175.29
40476,601.08
40477,804.82
40478,844.97
40479,521.6
40480,658.68
40481,602.06
40482,141.07
40483,789.69
40484,816.38
40485,795.65
40486,511.28
40487,460.57
40488,502.98
40489,702.93
40490,750.27
40491,858.62
40492,841.77
40493,83.48
40494,796.25
40495,130.89
40496,477.43
40497,451.42
40498,627.0
40499,17.5
40500,353.29
40501,204.16
40502,801.79
40503,899.14
40504,574.4
40505,484.88
40506,896.19
40507,58.93
40508,765.0
40509,51.04
40510,261.47
40511,402.77
40512,493.56
40513,481.85
40514,522.47
40515,950.01
40516,410.38
40517,814.69
40518,686.45
40519,613.67
40520,119.46
40521,138.85
40522,943.98
40523,198.35
40524,911.38
40525,401.5
40526,401.03
40527,354.33
40528,772.05
40529,220.39
40530,351.29
40531,635.67
40532,239.11
40533,540.24
40534,70.32
40535,697.19
40536,294.44
40537,988.78
40538,231.07
40539,542.0
40540,268.67
40541,904.5
40542,603.03
40543,377.03
40544,462.49
40545,687.68
40546,223.69
40547,380.17
40548,369.13
40549,679.54
40550,566.16
40551,49.43
40552,634.32
40553,349.58
40554,260.62
40555,707.98
40556,29.69
40557,850.86
40558,57.23
40559,942.88
40560,733.98
40561,771.94
40562,98.79
40563,913.77
40564,370.71
40565,317.49
40566,927.83
40567,511.16
40568,664.15
40569,625.22
40570,280.31
40571,826.9
40572,955.24
40573,981.64
40574,196.33
40575,241.34
40576,96.46
40577,480.1
40578,906.89
40579,493.09
40580,893.91
40581,831.72
40582,179.06
40583,490.81
40584,40.11
40585,611.09
40586,257.98
40587,777.54
40588,702.62
40589,884.9
40590,253.56
40591,514.26
40592,379.59
40593,98.46
40594,166.65
40595,845.58
40596,100.78
40597,138.15
40598,675.47
40599,267.93
40600,190.27
40601,56.09
40602,39.31
40603,616.97
40604,845.14
40605,39.89
40606,200.08
40607,312.49
40608,456.2
40609,908.33
40610,211.04
40611,313.79
40612,42.66
40613,291.81
40614,341.05
40615,682.29
40616,361.19
40617,980.74
40618,411.8
40619,632.19
40620,989.58
40621,537.22
40622,146.56
40623,997.6
40624,393.53
40625,541.97
40626,894.96
40627,40.96
40628,96.25
40629,136.87
40630,947.12
40631,893.05
40632,424.15
40633,303.79
40634,36.06
40635,461.05
40636,110.84
40637,142.15
40638,389.19
40639,887.25
40640,601.34
40641,24.84
40642,375.86
40643,497.31
40644,54.29
40645,572.67
40646,405.38
40647,931.64
40648,238.96
40649,365.49
40650,692.86
40651,441.01
40652,849.16
40653,737.59
40654,514.38
40655,438.99
40656,857.12
40657,875.1
40658,144.87
40659,906.93
40660,672.45
40661,120.57
40662,549.23
40663,483.96
40664,518.37
40665,49.51
40666,330.19
40667,472.56
40668,712.65
40669,698.91
40670,431.64
40671,376.46
40672,310.93
40673,515.74
40674,159.03
40675,129.75
40676,256.42
